frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
42,7.557311,1,1,0.501065,-0.483540,0.356116,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.095478,0.108720,0.163720,0.095478,0.005843,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
43,7.747148,1,2,0.510185,-0.469770,0.367026,0.000000,0.103748,0.103748,0.071129,0.047803,0.072172,0.057182,0.089622,0.105274,0.160274,0.089622,0.014531,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
44,7.918543,1,3,0.509476,-0.466657,0.363458,0.000000,0.055806,0.055806,0.032866,0.023191,0.046549,0.020243,0.094828,0.106017,0.161017,0.094828,0.012742,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
45,8.112211,1,4,0.511966,-0.463309,0.367116,0.000000,0.046403,0.046403,0.049674,0.019854,0.036847,0.020035,0.096560,0.112042,0.167042,0.096560,0.012152,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
46,8.305689,1,5,0.517723,-0.463615,0.364423,0.000000,0.036561,0.036561,0.059029,0.022336,0.026717,0.011138,0.099242,0.118649,0.173649,0.099242,0.014950,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.480947,1,6,0.512549,-0.465710,0.365182,0.000000,0.006891,0.006891,0.029178,0.003227,0.005543,-0.002518,0.094581,0.111781,0.166781,0.094581,0.019666,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.669826,1,7,0.524210,-0.451502,0.368264,0.010378,0.028926,0.028926,0.016033,0.019662,0.020224,0.006413,0.098454,0.115372,0.170372,0.098454,0.012906,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.847813,1,8,0.514665,-0.453105,0.363785,0.000000,0.014893,0.014893,0.028689,0.003632,0.013730,-0.004483,0.101002,0.112810,0.167810,0.101002,0.017409,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,9.027471,1,9,0.514429,-0.434232,0.365727,0.013030,0.040761,0.040761,0.057181,-0.004537,0.040468,0.001797,0.101439,0.126187,0.181187,0.101439,0.022009,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,9.203320,1,10,0.512024,-0.441075,0.366951,0.000000,0.034036,0.034036,0.028182,-0.000724,0.033941,0.002437,0.101184,0.122216,0.177216,0.101184,0.022296,0,0,0,0,"speed_ok,valid_streak_not_ready"
