frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
41,7.093093,1,1,0.501978,-0.490162,0.363532,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.095433,0.111628,0.166628,0.095433,0.009407,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
43,7.443625,1,2,0.533388,-0.465583,0.366419,0.010229,0.073875,0.073875,0.106464,0.058029,0.045407,0.005333,0.113655,0.073875,0.089275,0.069858,0.008205,0.650,0.091583,0.109801,0.164801,0.091583,0.011451,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
44,7.620791,1,3,0.517701,-0.465037,0.360732,0.016036,0.070701,0.070701,0.051017,0.053008,0.046679,0.003150,0.056115,0.070701,0.029636,0.047358,-0.005277,0.250,0.098185,0.118336,0.173336,0.098185,0.024488,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
45,7.802050,1,4,0.555902,-0.465390,0.378625,0.032371,0.072621,0.072621,0.154572,0.059753,0.039776,0.011018,0.086353,0.072621,0.076048,0.034935,0.021285,0.650,0.085884,0.111296,0.166296,0.085884,0.010802,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
46,7.987958,1,5,0.522906,-0.449107,0.363154,0.028812,0.066982,0.066982,0.156945,0.053045,0.039761,0.009585,0.051221,0.066982,0.023262,0.045633,-0.000420,0.250,0.102338,0.116971,0.171971,0.102338,0.020629,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.167021,1,6,0.525484,-0.437569,0.361558,0.032966,0.055494,0.055494,0.069334,0.038234,0.039750,0.006141,0.040725,0.055494,-0.010909,0.038660,-0.006708,0.250,0.101885,0.123349,0.178349,0.101885,0.029020,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.365528,1,7,0.525689,-0.436278,0.367164,0.032578,0.049354,0.049354,0.047335,0.026625,0.041362,0.004010,0.041283,0.049354,0.010801,0.038884,0.008697,0.250,0.100743,0.122547,0.177547,0.100743,0.026544,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.556363,1,8,0.531910,-0.432323,0.366400,0.032221,0.042566,0.042566,0.036119,-0.006265,0.041726,-0.005617,0.056631,0.042566,-0.031862,0.043913,-0.016235,0.650,0.108705,0.125028,0.180028,0.108705,0.025093,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,8.731976,1,9,0.531850,-0.419886,0.362178,0.035416,0.039959,0.039959,0.099520,-0.001452,0.039751,-0.003811,0.041060,0.039959,0.012011,0.039242,-0.001312,0.250,0.108233,0.130432,0.185432,0.108233,0.023058,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,8.919999,1,10,0.545208,-0.421536,0.368227,0.035281,0.036663,0.036663,0.055894,0.004974,0.036282,-0.001736,0.035144,0.036663,0.026378,0.021443,0.008918,0.250,0.102223,0.124367,0.179367,0.102223,0.016866,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,9.099273,1,11,0.549839,-0.427324,0.369734,0.000000,0.032834,0.032834,0.042797,0.023476,0.022883,0.001816,0.035047,0.032834,0.032698,0.012124,0.003479,0.650,0.111014,0.133901,0.188901,0.111014,0.018177,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,9.286846,1,12,0.556460,-0.429233,0.377493,0.000000,0.034702,0.034702,0.032642,0.031972,0.007508,0.011208,0.036883,0.034702,0.033392,0.004203,0.015088,0.650,0.107218,0.127021,0.182021,0.107218,0.012446,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.463599,1,13,0.533567,-0.420474,0.364507,0.000000,0.028345,0.028345,0.099448,0.026024,0.004399,0.010336,0.004047,0.028345,0.002353,-0.000806,0.003192,0.250,0.113890,0.136284,0.191284,0.113890,0.021756,0,0,0,0,"speed_ok,valid_streak_not_ready"
55,9.641380,1,14,0.551966,-0.409992,0.366706,0.010636,0.021577,0.021577,0.042587,0.019164,0.007347,0.006660,0.018522,0.021577,0.009298,0.015881,-0.002092,0.250,0.113807,0.130170,0.185170,0.113807,0.012788,0,0,0,0,"speed_ok,valid_streak_not_ready"
56,9.817821,1,15,0.535424,-0.409590,0.366545,0.000000,0.023270,0.023270,0.055706,-0.005313,0.022330,-0.003823,0.032064,0.023270,-0.020030,0.024642,-0.004432,0.650,0.114593,0.143745,0.198745,0.114593,0.023588,0,0,0,0,"speed_ok,valid_streak_not_ready"
57,9.985954,1,16,0.546704,-0.403831,0.367854,0.000000,0.032836,0.032836,0.055700,-0.008517,0.030741,-0.007787,0.041339,0.032836,-0.013971,0.036376,-0.013803,0.650,0.119667,0.140167,0.195167,0.119667,0.019647,0,0,0,0,"speed_ok,valid_streak_not_ready"
58,10.188514,1,17,0.549993,-0.372772,0.367552,0.018784,0.048634,0.048634,0.141672,0.007050,0.048120,-0.000123,0.069957,0.048634,0.022736,0.066025,0.004215,0.650,0.112510,0.132104,0.187104,0.112510,0.016312,0,0,0,0,"speed_ok,valid_streak_not_ready"
59,10.365223,1,18,0.545034,-0.372777,0.366619,0.027620,0.057122,0.057122,0.045416,0.002784,0.057053,0.000233,0.052284,0.057122,-0.009575,0.051400,-0.000120,0.650,0.116699,0.135443,0.190443,0.116699,0.022492,0,0,0,0,"speed_ok,valid_streak_not_ready"
60,10.533823,1,19,0.537883,-0.387392,0.363877,0.000000,0.053525,0.053525,0.032664,0.002568,0.053459,-0.000724,0.031433,0.053525,0.003436,0.031022,-0.003728,0.250,0.119373,0.141765,0.196765,0.119373,0.035217,0,0,0,0,"speed_ok,valid_streak_not_ready"
61,10.713989,1,20,0.540271,-0.348476,0.350562,0.022719,0.056165,0.056165,0.153865,-0.007929,0.053842,-0.013883,0.079989,0.056165,-0.008819,0.075886,-0.023705,0.650,0.118633,0.141462,0.196462,0.118633,0.033745,0,0,0,0,"speed_ok,valid_streak_not_ready"
62,10.892016,1,21,0.541596,-0.331562,0.352687,0.040354,0.063404,0.063404,0.072284,-0.010707,0.058556,-0.021832,0.063413,0.063404,-0.011937,0.058584,-0.021133,0.650,0.117820,0.142829,0.197829,0.117820,0.034693,0,0,0,0,"speed_ok,valid_streak_not_ready"
63,11.070593,1,22,0.568933,-0.300014,0.367276,0.061288,0.096975,0.096975,0.117842,0.015384,0.095083,-0.011261,0.108971,0.096975,0.034003,0.103526,0.000935,0.650,0.110765,0.137475,0.192475,0.110765,0.018479,1,1,1,0,valid_streak_not_ready
64,11.282824,1,23,0.547898,-0.295094,0.361147,0.063440,0.116511,0.116511,0.078654,0.021823,0.114449,-0.000050,0.124091,0.116511,0.013381,0.123313,-0.003647,0.650,0.112919,0.134530,0.189530,0.112919,0.023908,2,1,1,1,
