frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.091331,1787134053.483551,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590508,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,297.2147,0.00000000,0.00000000,1.57079256,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.375882,1787134053.780794,2505,50000,0,2505,26,1748,0.010379,0.223116,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589157,0.991116,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.372744,,0,1.000000,SAFE,1,current,50000,168.1151,0.00376706,-0.00378174,1.56694484,-0.00159192,1.57079637,0.00372672,0.01323865,-0.01329021,-0.01352209,-0.00559452,0.00000000,0.01309685
2,0.545995,1787134053.948925,2460,50000,0,2460,18,1598,0.007317,0.223403,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.582014,0.976734,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.376218,,0,1.000000,SAFE,1,current,50000,158.4649,0.01811272,-0.01497289,1.55476344,-0.00357633,1.57079637,0.01824477,0.08433008,-0.06578652,-0.07160762,-0.01166519,0.00000000,0.08534350
3,0.707988,1787134054.107408,2518,50000,0,2518,18,1703,0.007149,0.223993,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.569375,0.953827,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.398272,,0,1.000000,SAFE,1,current,50000,178.3014,0.04101956,-0.02651984,1.54141915,-0.00522694,1.57079637,0.04113694,0.14140634,-0.07128057,-0.08237571,-0.01018941,0.00000000,0.14131576
4,0.882171,1787134054.285730,2557,50000,0,2557,18,1700,0.007039,0.224528,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.548564,0.912308,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.415819,,0,1.000000,SAFE,1,current,50000,182.1609,0.08253797,-0.04073712,1.52476251,-0.00721868,1.57079637,0.08283141,0.23836132,-0.08162278,-0.09562740,-0.01143477,0.00000000,0.23937212
5,1.066767,1787134054.467910,2460,50000,0,2460,17,1684,0.006911,0.223126,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.518131,0.856118,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.448777,,0,1.000000,SAFE,1,current,50000,183.7147,0.13872848,-0.05496540,1.50818312,-0.00928378,1.57079637,0.13915765,0.30439638,-0.07707775,-0.08981420,-0.01118710,0.00000000,0.30513164
6,1.249620,1787134054.651652,2384,50000,0,2384,36,1691,0.015101,0.223672,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.479843,0.787603,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.477808,,0,1.000000,SAFE,1,current,50000,177.9816,0.20724359,-0.06881587,1.49197769,-0.01124251,1.57079637,0.20787083,0.37470185,-0.07574675,-0.08862578,-0.01071207,0.00000000,0.37578506
7,1.426740,1787134054.829654,2431,50000,0,2431,23,1728,0.009461,0.222288,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.435466,0.710457,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.508136,,0,1.000000,SAFE,1,current,50000,178.2285,0.28438956,-0.08265534,1.47586036,-0.01319757,1.57079256,0.28519285,0.43555628,-0.07813587,-0.09099642,-0.01103802,-0.00002154,0.43655028
8,1.608163,1787134055.007912,2298,50000,0,2298,16,1644,0.006963,0.220524,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.389140,0.631972,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.506983,,0,1.000000,SAFE,1,current,50000,173.2730,0.36287433,-0.09649114,1.45971370,-0.01518197,1.57079256,0.36375469,0.43260702,-0.07626276,-0.08900017,-0.01093800,0.00000000,0.43303182
9,1.780692,1787134055.181206,2377,50000,0,2377,19,1661,0.007993,0.222663,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.343189,0.557771,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.485715,,0,1.000000,SAFE,1,current,50000,171.0457,0.43707487,-0.10958233,1.44446945,-0.01709301,1.57079637,0.43791851,0.43007552,-0.07587817,-0.08835753,-0.01107664,0.00002211,0.42986271
10,1.949745,1787134055.352268,2422,50000,0,2422,25,1715,0.010322,0.223847,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.299367,0.483611,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.487951,,0,1.000000,SAFE,1,current,50000,168.7431,0.51123506,-0.12265152,1.42919934,-0.01891235,1.57079637,0.51207137,0.43867924,-0.07730804,-0.09032720,-0.01076194,0.00000000,0.43863588
