frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
48,8.541211,0,1,1,51,0.521239,-0.486642,0.355226,0.087993,0.111284,0.049572,0.178323,
49,8.712636,0,1,1,99,0.531067,-0.473346,0.374010,0.098173,0.146028,0.069676,0.184070,0.140961
50,8.906138,0,1,1,100,0.543147,-0.458222,0.367610,0.098404,0.130127,0.095765,0.170419,0.109164
51,9.079695,0,1,0,133,0.543260,-0.448995,0.375672,0.105246,0.132385,0.087502,0.198607,0.069418
52,9.254183,0,1,0,162,0.536100,-0.442334,0.377338,0.107905,0.154928,0.093752,0.176796,0.056490
53,9.441635,0,1,0,127,0.554041,-0.445223,0.381989,0.105593,0.146283,0.127916,0.181829,0.101307
54,9.625633,0,1,0,205,0.541226,-0.423827,0.382148,0.117144,0.173607,0.127499,0.180935,0.135469
55,9.815894,0,1,0,177,0.545977,-0.419948,0.384214,0.109455,0.173700,0.138279,0.179849,0.033973
56,9.986090,0,1,0,229,0.542807,-0.413352,0.387849,0.115675,0.183874,0.176532,0.189481,0.048060
57,10.168694,0,1,0,243,0.542779,-0.405165,0.384015,0.119871,0.175863,0.160995,0.184268,0.049517
58,10.370550,0,1,0,234,0.548538,-0.401225,0.385491,0.116294,0.159724,0.174050,0.191522,0.036115
59,10.558174,0,1,0,212,0.557833,-0.396224,0.382258,0.113734,0.154191,0.202470,0.181589,0.058118
60,10.745759,0,1,0,247,0.550911,-0.384654,0.385049,0.115661,0.142228,0.198500,0.180079,0.072551
61,10.944680,0,1,0,259,0.547842,-0.378363,0.382119,0.118917,0.162300,0.202030,0.177784,0.038447
62,11.125052,0,1,0,225,0.553993,-0.356452,0.388949,0.117147,0.167753,0.177601,0.188336,0.131073
63,11.303812,0,1,0,212,0.558052,-0.335993,0.377969,0.120675,0.161387,0.194651,0.188153,0.130907
64,11.491305,0,1,0,239,0.560434,-0.325958,0.383686,0.119576,0.177588,0.201846,0.182742,0.062730
65,11.670231,0,1,0,208,0.569240,-0.306282,0.376697,0.111996,0.119943,0.187280,0.188428,0.126922
66,11.847393,0,1,0,211,0.572968,-0.284794,0.380025,0.112190,0.133031,0.180133,0.191380,0.125929
67,12.034271,0,1,0,204,0.573087,-0.281957,0.376077,0.109478,0.124826,0.189365,0.187027,0.025695
68,12.209579,0,1,0,216,0.568329,-0.277482,0.381963,0.115347,0.142346,0.194281,0.187712,0.050903
69,12.386540,0,1,0,233,0.572017,-0.263312,0.380864,0.111550,0.136111,0.196203,0.183017,0.082119
70,12.572803,0,1,0,207,0.572585,-0.257998,0.379822,0.114497,0.132679,0.213361,0.178410,0.030534
71,12.754018,0,1,0,211,0.573667,-0.249553,0.380003,0.116187,0.135772,0.185376,0.180819,0.045092
72,12.928383,0,1,0,207,0.572908,-0.245693,0.380998,0.112609,0.117247,0.186329,0.182378,0.023354
73,13.113882,0,1,0,225,0.568975,-0.250939,0.381460,0.114933,0.136599,0.194627,0.180276,0.035844
74,13.305747,0,1,0,227,0.575643,-0.242952,0.384017,0.116735,0.123439,0.199442,0.187094,0.055846
75,13.536417,0,1,0,215,0.578277,-0.220116,0.380355,0.113060,0.131795,0.183671,0.186664,0.119072
76,13.691329,0,1,0,191,0.583308,-0.206473,0.385321,0.110078,0.144006,0.177428,0.183928,0.081290
77,13.877781,0,1,0,190,0.583605,-0.204158,0.385985,0.110223,0.130341,0.186541,0.185956,0.012909
