frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
10,1.789983,1786951933.274395,2448,50000,0,2448,32,1653,0.013072,0.224673,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.340493,0.551136,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.461669,,0,1.000000,SAFE,1,current,50000,180.1560,0.44371033,-0.11070842,1.44309759,-0.01724340,1.57079256,0.44444397,0.43142734,-0.07597206,-0.08869506,-0.01098100,-0.00002515,0.43152402
11,1.970642,1786951933.454580,2350,50000,0,2350,24,1644,0.010213,0.224565,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.292645,0.472603,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.445600,,0,1.000000,SAFE,1,current,50000,185.2113,0.52224284,-0.12455523,1.42692161,-0.01916911,1.57079256,0.52300578,0.43470145,-0.07664630,-0.08953902,-0.01065942,0.00000000,0.43486361
12,2.154599,1786951933.639811,2536,50000,0,2536,12,1690,0.004732,0.224183,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.243227,0.391874,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.443641,,0,1.000000,SAFE,1,current,50000,152.4124,0.60297245,-0.13877618,1.41034579,-0.02119387,1.57079637,0.60370606,0.43884959,-0.07730571,-0.09010683,-0.01100664,0.00002074,0.43869017
13,2.310353,1786951933.792257,2455,50000,0,2455,15,1673,0.006110,0.224150,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.201915,0.324246,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.452612,,0,1.000000,SAFE,1,current,50000,176.4589,0.67059988,-0.15070461,1.39644754,-0.02295819,1.57079637,0.67133719,0.43419495,-0.07658522,-0.08923230,-0.01132763,0.00000000,0.43421868
14,2.483073,1786951933.968740,2565,50000,0,2565,21,1705,0.008187,0.223085,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.155689,0.247962,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.409910,,0,1.000000,SAFE,1,current,50000,184.6584,0.74688387,-0.16416259,1.38073385,-0.02482155,1.57079637,0.74762481,0.44166366,-0.07791808,-0.09097802,-0.01078834,0.00000000,0.44168472
15,2.668926,1786951934.153416,2454,50000,0,2454,10,1636,0.004075,0.223210,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.109556,0.171000,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.447825,,0,1.000000,SAFE,1,current,50000,150.4453,0.82384640,-0.17839088,1.36408091,-0.02684996,1.57079637,0.82429397,0.41410375,-0.07655655,-0.08960263,-0.01091409,0.00000000,0.41252522
16,2.818579,1786951934.303878,2596,50000,0,2596,8,1673,0.003082,0.223754,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.077610,0.117740,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.451080,,0,1.000000,SAFE,1,current,50000,169.2594,0.87710619,-0.18992315,1.35064864,-0.02855193,1.57079637,0.87741429,0.35588839,-0.07706008,-0.08975602,-0.01137274,0.00000000,0.35495641
17,2.987504,1786951934.473154,2528,50000,0,2528,27,1733,0.010680,0.222937,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.048126,0.069450,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.444657,,0,1.000000,SAFE,1,current,50000,190.1956,0.92539579,-0.20300701,1.33539701,-0.03038594,1.57079637,0.92555720,0.28586477,-0.07745384,-0.09028664,-0.01085699,0.00000000,0.28499641
18,3.177286,1786951934.663371,2314,50000,0,2314,25,1625,0.010804,0.224094,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.023217,0.031512,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.439006,,0,1.000000,SAFE,1,current,50000,173.7162,0.96333420,-0.21723530,1.31878078,-0.03235568,1.57079637,0.96341121,0.19990459,-0.07497148,-0.08755399,-0.01037890,0.00000000,0.19945987
19,3.349677,1786951934.837106,2609,50000,0,2609,26,1725,0.009966,0.225337,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.007944,0.009618,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.468870,,0,1.000000,SAFE,1,current,50000,175.9118,0.98522866,-0.23037417,1.30378950,-0.03433274,1.57079637,0.98525804,0.12700438,-0.07621540,-0.08696077,-0.01146846,0.00000000,0.12672812
20,3.533170,1786951935.013046,2640,50000,0,2640,42,1762,0.015909,0.224003,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.000631,0.000789,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.399756,0.451842,,0,1.000000,SAFE,1,current,50000,185.0398,0.99405766,-0.23844384,1.29540813,-0.03632082,1.57079637,0.99405766,0.04811641,-0.04397819,-0.04567691,-0.01083465,0.00000000,0.04795627
21,3.729886,1786951935.198106,2609,50000,0,2609,35,1770,0.013415,0.223418,1,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.400001,0.000014,0.000029,1.040070,26,0.025526,,,,,,,,0,0,,SAFE,SAFE,,0.399982,0.432565,,0,1.000000,SAFE,1,current,50000,193.6372,0.99481690,-0.23922145,1.29465616,-0.03695171,1.57079637,0.99481690,0.00385959,-0.00395299,-0.00382263,-0.00320714,0.00000000,0.00385959
22,3.908755,1786951935.391773,2574,50000,0,2574,25,1688,0.009713,0.224286,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,5,5,1,0.170685,0.399973,0.000390,0.000723,1.206104,30,0.030731,,,,,,,,0,0,,SAFE,SAFE,,0.399271,0.453255,,0,1.000000,SAFE,1,current,50000,175.4347,0.99449414,-0.23860522,1.29537868,-0.03692237,1.57079637,0.99463350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
23,4.088851,1786951935.567225,2429,50000,0,2429,39,1656,0.016056,0.224392,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,10,5,1,0.378524,0.398570,0.001015,0.001687,1.413500,35,0.034413,,,,,,,,0,0,,SAFE,SAFE,,0.396807,0.448817,,0,1.000000,SAFE,1,current,50000,185.9545,0.99279583,-0.23591655,1.29900277,-0.03605305,1.57079256,0.99277747,-0.00943005,0.01492904,0.02012305,0.00482699,-0.00002118,-0.01030577
24,4.268880,1786951935.753197,2613,50000,0,2613,40,1686,0.015308,0.222968,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,15,5,1,0.585013,0.395238,0.000998,0.001867,1.620678,40,0.035173,,,,,,,,0,0,,SAFE,SAFE,,0.393238,0.457599,,0,1.000000,SAFE,1,current,50000,179.3749,0.98958999,-0.23096472,1.30539250,-0.03445746,1.57079256,0.98960829,-0.01780726,0.02750565,0.03549268,0.00886293,0.00000000,-0.01760364
25,4.455242,1786951935.932590,2635,50000,0,2635,48,1758,0.018216,0.223123,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,20,5,1,0.792017,0.391138,0.000593,0.001023,1.828318,45,0.035741,,,,,,,,0,0,,SAFE,SAFE,,0.389646,0.446376,,0,1.000000,SAFE,1,current,50000,180.6187,0.98617500,-0.22570844,1.31214905,-0.03289488,1.57079256,0.98615307,-0.01832457,0.02820481,0.03625511,0.00838469,0.00000000,-0.01854046
26,4.642146,1786951936.113228,2680,50000,0,2680,32,1663,0.011940,0.226184,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,25,5,0,0.998756,0.386927,0.000200,0.000165,2.036169,50,0.035910,,,,,,,,0,0,,SAFE,SAFE,,0.385926,0.470010,,0,1.000000,SAFE,1,current,50000,177.3908,0.98270136,-0.22049983,1.31890547,-0.03144234,1.57079256,0.98271978,-0.01858513,0.02786781,0.03614912,0.00777157,0.00000000,-0.01836923
27,4.807422,1786951936.290639,2814,50000,0,2814,22,1746,0.007818,0.224596,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,29,4,0,1.164330,0.383636,0.000198,0.000143,2.202386,54,0.035679,,,,,,,,0,0,,SAFE,SAFE,,0.382232,0.462430,,0,1.000000,SAFE,1,current,50000,192.2939,0.97962391,-0.21588913,1.32482946,-0.03017687,1.57079256,0.97959828,-0.01862001,0.02789693,0.03584292,0.00765669,0.00000000,-0.01888652
28,4.999970,1786951936.482964,2632,50000,0,2632,33,1686,0.012538,0.224910,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,34,5,0,1.372008,0.379525,0.000104,0.000194,2.410167,59,0.035525,,,,,,,,0,0,,SAFE,SAFE,,0.378645,0.459427,,0,1.000000,SAFE,1,current,50000,165.1544,0.97588986,-0.21046411,1.33174729,-0.02861429,1.57079256,0.97589356,-0.01939284,0.02817490,0.03592785,0.00811528,0.00000000,-0.01924054
29,5.164602,1786951936.648138,2625,50000,0,2625,29,1684,0.011048,0.224545,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,38,4,0,1.537629,0.376238,0.000101,0.000334,2.575769,63,0.035143,,,,,,,,0,0,,SAFE,SAFE,,0.374940,0.460377,,0,1.000000,SAFE,1,current,50000,183.7385,0.97275734,-0.20589009,1.33750606,-0.02737449,1.57079256,0.97274268,-0.01902742,0.02778327,0.03497960,0.00753069,0.00000000,-0.01913893
30,5.349410,1786951936.831895,2587,50000,0,2587,31,1691,0.011983,0.223771,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,42,4,0,1.703766,0.372836,0.000200,0.000304,2.741887,67,0.034127,,,,,,,,0,0,,SAFE,SAFE,,0.371835,0.452193,,0,1.000000,SAFE,1,current,50000,176.7457,0.96917003,-0.20081720,1.34383345,-0.02607601,1.57079256,0.96917003,-0.01941100,0.02744954,0.03423767,0.00702612,0.00000000,-0.01933166
31,5.528017,1786951937.008659,2582,50000,0,2582,27,1752,0.010457,0.224182,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,47,5,0,1.911397,0.368727,0.000306,0.000536,2.949602,72,0.034608,,,,,,,,0,0,,SAFE,SAFE,,0.368128,0.456533,,0,1.000000,SAFE,1,current,50000,180.6223,0.96566343,-0.19593506,1.35006166,-0.02486556,1.57079256,0.96568173,-0.01963303,0.02733451,0.03487098,0.00677716,0.00000000,-0.01953058
32,5.705935,1786951937.189300,2669,50000,0,2669,26,1766,0.009741,0.222392,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,51,4,0,2.077656,0.365443,0.000096,0.000359,3.115937,76,0.033841,,,,,,,,0,0,,SAFE,SAFE,,0.364436,0.461501,,0,1.000000,SAFE,1,current,50000,169.1497,0.96221548,-0.19122531,1.35597098,-0.02366978,1.57079256,0.96221185,-0.01937948,0.02647153,0.03321383,0.00672096,0.00000000,-0.01950276
33,5.872952,1786951937.358468,2526,50000,0,2526,30,1727,0.011876,0.223714,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,55,4,0,2.243925,0.362031,0.000102,0.000191,3.282155,80,0.033309,,,,,,,,0,0,,SAFE,SAFE,,0.360828,0.458359,,0,1.000000,SAFE,1,current,50000,167.4176,0.95883352,-0.18664028,1.36164534,-0.02250335,1.57079256,0.95887756,-0.02024927,0.02745250,0.03397481,0.00698393,0.00000000,-0.01996377
34,6.040849,1786951937.525904,2517,50000,0,2517,47,1707,0.018673,0.223455,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,59,4,0,2.410167,0.358739,0.000098,0.000191,3.448258,84,0.033086,,,,,,,,0,0,,SAFE,SAFE,,0.357749,0.455633,,0,1.000000,SAFE,1,current,50000,161.4665,0.95554334,-0.18223131,1.36708140,-0.02144696,1.57079256,0.95554698,-0.01959635,0.02625990,0.03237728,0.00629189,0.00000000,-0.01983704
35,6.204152,1786951937.687388,2616,50000,0,2616,41,1722,0.015673,0.222621,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,63,4,0,2.575769,0.355428,0.000104,0.000209,3.613459,88,0.032756,,,,,,,,0,0,,SAFE,SAFE,,0.354725,0.440890,,0,1.000000,SAFE,1,current,50000,168.2232,0.95219809,-0.17786635,1.37244034,-0.02044926,1.57079256,0.95222741,-0.02048496,0.02672919,0.03281593,0.00610953,0.00000000,-0.02032764
36,6.371066,1786951937.855630,2545,50000,0,2545,21,1660,0.008251,0.223723,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,67,4,0,2.741887,0.352142,0.000096,0.000198,3.779311,92,0.032440,,,,,,,,0,0,,SAFE,SAFE,,0.351036,0.470571,,0,1.000000,SAFE,1,current,50000,177.7711,0.94886017,-0.17352341,1.37776268,-0.01949190,1.57079256,0.94883084,-0.01999783,0.02601903,0.03188668,0.00573561,0.00000000,-0.02034921
37,6.552572,1786951938.033420,2486,50000,0,2486,35,1699,0.014079,0.224598,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,71,4,0,2.908046,0.348719,0.000198,0.000293,3.945146,96,0.031354,,,,,,,,0,0,,SAFE,SAFE,,0.347329,0.460468,,0,1.000000,SAFE,1,current,50000,189.4839,0.94503444,-0.16869262,1.38369751,-0.01843551,1.57079256,0.94503808,-0.02107771,0.02661510,0.03269779,0.00582017,0.00000000,-0.02089611
38,6.737406,1786951938.222921,2442,50000,0,2442,41,1693,0.016790,0.223541,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,76,5,0,3.115937,0.344637,0.000201,0.000466,4.153028,101,0.031798,,,,,,,,0,0,,SAFE,SAFE,,0.343726,0.464725,,0,1.000000,SAFE,1,current,50000,183.5954,0.94133335,-0.16402687,1.38934636,-0.01741580,1.57079256,0.94132972,-0.02002383,0.02524286,0.03056170,0.00551689,0.00000000,-0.02006317
39,6.919556,1786951938.406534,2569,50000,0,2569,29,1742,0.011288,0.223640,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,80,4,0,3.282155,0.341339,0.000096,0.000117,4.319016,105,0.030892,,,,,,,,0,0,,SAFE,SAFE,,0.340044,0.456184,,0,1.000000,SAFE,1,current,50000,170.9209,0.93745625,-0.15928411,1.39505374,-0.01638875,1.57079256,0.93744165,-0.02128527,0.02603770,0.03133350,0.00563848,0.00000000,-0.02134548
40,7.091678,1786951938.577473,2534,50000,0,2534,23,1688,0.009077,0.223494,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,84,4,0,3.448258,0.337942,0.000098,0.000117,4.484676,109,0.030404,,,,,,,,0,0,,SAFE,SAFE,,0.336437,0.438616,,0,1.000000,SAFE,1,current,50000,174.8176,0.93386894,-0.15494850,1.40027332,-0.01550109,1.57079256,0.93387258,-0.02084163,0.02518916,0.03032486,0.00515717,0.00000000,-0.02073566
41,7.269385,1786951938.752309,2634,50000,0,2634,57,1776,0.021640,0.222551,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,88,4,0,3.613459,0.334639,0.000392,0.000525,4.649933,113,0.029638,,,,,,,,0,0,,SAFE,SAFE,,0.332738,0.433113,,0,1.000000,SAFE,1,current,50000,192.5646,0.93005049,-0.15037814,1.40572047,-0.01461709,1.57079256,0.93005049,-0.02148728,0.02571846,0.03065232,0.00497444,0.00000000,-0.02150774
42,7.463155,1786951938.944891,2575,50000,0,2575,39,1746,0.015146,0.224001,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,93,5,0,3.820769,0.330524,0.000198,0.000282,4.857671,118,0.029575,,,,,,,,0,0,,SAFE,SAFE,,0.329532,0.430892,,0,1.000000,SAFE,1,current,50000,161.7514,0.92583597,-0.14547034,1.41161489,-0.01369275,1.57079256,0.92586899,-0.02175018,0.02532801,0.03041973,0.00477031,0.00000000,-0.02157976
43,7.621855,1786951939.106660,2568,50000,0,2568,25,1780,0.009735,0.223501,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,97,4,0,3.986601,0.327240,0.000001,0.000037,5.023778,122,0.029495,,,,,,,,0,0,,SAFE,SAFE,,0.325830,0.418020,,0,1.000000,SAFE,1,current,50000,191.3065,0.92250168,-0.14160790,1.41619265,-0.01298482,1.57079256,0.92250907,-0.02100991,0.02433792,0.02884525,0.00446079,0.00000000,-0.02117141
44,7.819738,1786951939.297987,2522,50000,0,2522,32,1686,0.012688,0.226213,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,102,5,0,4.194579,0.323035,0.000200,0.000517,5.231745,127,0.029396,,,,,,,,0,0,,SAFE,SAFE,,0.322239,0.393680,,0,1.000000,SAFE,1,current,50000,173.9302,0.91823578,-0.13677342,1.42184865,-0.01211550,1.57079256,0.91821378,-0.02155775,0.02443101,0.02858262,0.00439312,0.00000000,-0.02170625
45,7.988683,1786951939.471939,2492,50000,0,2492,27,1684,0.010835,0.224201,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,106,4,0,4.360403,0.319730,0.000105,0.000172,5.397969,131,0.028952,,,,,,,,0,0,,SAFE,SAFE,,0.318430,0.388336,,0,1.000000,SAFE,1,current,50000,178.1794,0.91435504,-0.13248551,1.42683733,-0.01135255,1.57079256,0.91435868,-0.02297044,0.02538054,0.02952838,0.00451597,0.00000000,-0.02281873
46,8.168109,1786951939.650139,2651,50000,0,2651,46,1806,0.017352,0.224756,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,110,4,0,4.525761,0.316448,0.000201,0.000246,5.563859,135,0.028141,,,,,,,,0,0,,SAFE,SAFE,,0.314833,0.370207,,0,1.000000,SAFE,1,current,50000,183.1694,0.91037154,-0.12811321,1.43197989,-0.01060427,1.57079256,0.91036421,-0.02220133,0.02436825,0.02866122,0.00417040,0.00000000,-0.02226246
47,8.345919,1786951939.833324,2494,50000,0,2494,69,1746,0.027666,0.223573,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,114,4,0,4.691469,0.313141,0.000398,0.000503,5.730123,139,0.027407,,,,,,,,0,0,,SAFE,SAFE,,0.311550,0.363917,,0,1.000000,SAFE,1,current,50000,190.7225,0.90643209,-0.12389865,1.43692434,-0.00991468,1.57079256,0.90642107,-0.02215543,0.02370266,0.02780750,0.00387825,0.00000000,-0.02217621
48,8.541211,1786951940.024078,2471,50000,1,2471,88,1692,0.035613,0.221821,1,0,0,0.372067,upperArm_Link,0,0.521239,-0.486642,0.355226,,,,,no_stable_track,RUNNING,1,119,5,0,4.899172,0.308937,0.000099,0.000132,5.938022,144,0.027393,0.000000,0.000000,0.000000,0.000000,0.087993,1,0.018254,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.307829,0.370090,,0,1.000000,SAFE,1,current,50000,177.5070,0.90200847,-0.11922558,1.44235301,-0.00917374,1.57079256,0.90202677,-0.02265126,0.02392856,0.02779767,0.00379401,0.00000000,-0.02250110
49,8.712636,1786951940.201604,2609,50000,1,2609,132,1782,0.050594,0.224795,1,0,0,0.358737,upperArm_Link,0,0.531067,-0.473346,0.374010,,,,,no_stable_track,RUNNING,1,123,4,0,5.065326,0.305637,0.000303,0.000381,6.104530,148,0.026780,0.139685,0.116491,0.070719,0.030669,0.098173,2,0.011677,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.304232,0.332451,,0,1.000000,SAFE,1,current,50000,186.7359,0.89801401,-0.11505503,1.44715440,-0.00854284,1.57079256,0.89801764,-0.02330160,0.02432880,0.02800879,0.00368034,0.00000000,-0.02338714
