frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
48,8.541211,1,1,0.508016,-0.476286,0.362377,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.087993,0.097851,0.152851,0.087993,0.018254,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
49,8.712636,1,2,0.528696,-0.463731,0.367822,0.012572,0.139685,0.139685,0.140961,0.116491,0.070719,0.030669,0.098173,0.108975,0.163975,0.098173,0.011677,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
50,8.906138,1,3,0.524857,-0.450747,0.367809,0.019823,0.085291,0.085291,0.109164,0.046229,0.070107,0.014912,0.098404,0.111956,0.166956,0.098404,0.019760,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
51,9.079695,1,4,0.523743,-0.445176,0.367056,0.024495,0.065036,0.065036,0.069418,0.029080,0.057526,0.008652,0.105246,0.128082,0.183082,0.105246,0.021674,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
52,9.254183,1,5,0.515425,-0.438613,0.357997,0.026404,0.053941,0.053941,0.056490,0.010341,0.052586,-0.006114,0.107905,0.119698,0.174698,0.107905,0.028555,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,9.441635,1,6,0.541572,-0.435359,0.371464,0.031169,0.043326,0.043326,0.101307,0.017783,0.039187,0.005031,0.105593,0.132733,0.187733,0.105593,0.019067,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.625633,1,7,0.514837,-0.416610,0.364102,0.034569,0.049585,0.049585,0.135469,-0.013889,0.047322,-0.005139,0.117144,0.138854,0.193854,0.117144,0.032773,0,0,0,0,"speed_ok,valid_streak_not_ready"
55,9.815894,1,8,0.534616,-0.429327,0.376419,0.030568,0.029073,0.029073,0.033973,0.014787,0.021552,0.012732,0.109455,0.138342,0.193342,0.109455,0.016667,0,0,0,0,"speed_ok,valid_streak_not_ready"
56,9.986090,1,9,0.531477,-0.416282,0.370953,0.032181,0.041658,0.041658,0.048060,0.021996,0.030600,0.017752,0.115675,0.147980,0.202980,0.115675,0.020553,0,0,0,0,"speed_ok,valid_streak_not_ready"
57,10.168694,1,10,0.534149,-0.414340,0.371054,0.000000,0.030659,0.030659,0.049517,-0.010207,0.028904,-0.000563,0.119871,0.144280,0.199280,0.119871,0.018073,0,0,0,0,"speed_ok,valid_streak_not_ready"
