frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
39,6.828259,1,1,0.508954,-0.478593,0.361305,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.101678,0.110131,0.165131,0.101678,0.021226,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
40,7.014178,1,2,0.519244,-0.452191,0.365092,0.013868,0.100159,0.100159,0.065225,0.036050,0.092500,0.013270,0.154091,0.100159,0.055462,0.142307,0.020415,0.650,0.099460,0.109942,0.164942,0.099460,0.018846,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
41,7.185174,1,3,0.519988,-0.446554,0.365993,0.023165,0.099266,0.099266,0.061991,0.034850,0.091997,0.013261,0.095845,0.099266,0.030914,0.089767,0.013136,0.250,0.096946,0.116861,0.171861,0.096946,0.017192,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
42,7.382241,1,4,0.520500,-0.440210,0.365081,0.027142,0.091590,0.091590,0.074627,0.030941,0.085422,0.011594,0.072623,0.091590,0.020828,0.069238,0.006811,0.250,0.107008,0.121429,0.176429,0.107008,0.018613,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
43,7.579740,1,5,0.520350,-0.429780,0.365189,0.031167,0.083504,0.083504,0.046761,0.026372,0.078633,0.009708,0.066800,0.083504,0.015142,0.064856,0.005160,0.250,0.111075,0.132198,0.187198,0.111075,0.018683,1,1,1,0,valid_streak_not_ready
44,7.757302,1,6,0.519826,-0.423639,0.366943,0.034370,0.072028,0.072028,0.071154,0.019979,0.068777,0.007655,0.038386,0.072028,0.000780,0.038298,0.002482,0.250,0.111329,0.131128,0.186128,0.111329,0.026584,2,1,1,1,
45,7.969760,1,7,0.524137,-0.427160,0.373462,0.000000,0.061332,0.061332,0.040080,0.015980,0.058682,0.007914,0.027087,0.061332,0.005304,0.024789,0.009546,0.250,0.119600,0.151065,0.206065,0.119600,0.022363,3,1,1,1,
46,8.163173,1,8,0.525801,-0.411025,0.364554,0.012258,0.054075,0.054075,0.105351,0.013851,0.051819,0.006858,0.038002,0.054075,0.006790,0.037384,-0.000675,0.250,0.112835,0.156602,0.211602,0.112835,0.026540,4,1,1,1,
47,8.355750,1,9,0.531500,-0.410209,0.371676,0.018423,0.048032,0.048032,0.064928,0.014023,0.045478,0.006495,0.030287,0.048032,0.014407,0.025288,0.008383,0.250,0.118703,0.140455,0.195455,0.118703,0.024519,5,1,1,1,
48,8.552359,1,10,0.543511,-0.386564,0.364760,0.031599,0.051197,0.051197,0.100489,0.022889,0.045795,0.000281,0.055477,0.051197,0.029830,0.046694,-0.002749,0.650,0.117029,0.138427,0.193427,0.117029,0.019996,6,1,1,1,
49,8.747995,1,11,0.546985,-0.380668,0.374790,0.038675,0.062373,0.062373,0.055797,0.029122,0.055147,0.001042,0.066289,0.062373,0.029227,0.059473,0.001700,0.650,0.114068,0.137414,0.192414,0.114068,0.015690,7,1,1,1,
50,8.941329,1,12,0.539435,-0.348253,0.363413,0.051453,0.074992,0.074992,0.162882,0.024425,0.070900,0.000629,0.082351,0.074992,0.017476,0.080462,-0.001462,0.650,0.114660,0.146068,0.201068,0.114660,0.024581,8,1,1,1,
51,9.126678,1,13,0.540071,-0.331671,0.359865,0.062588,0.091637,0.091637,0.088937,0.013030,0.090342,-0.008108,0.103287,0.091637,0.011082,0.101549,-0.015271,0.650,0.110740,0.135093,0.190093,0.110740,0.025861,9,1,1,1,
52,9.309756,1,14,0.544521,-0.302171,0.368555,0.077329,0.106414,0.106414,0.156441,0.002822,0.106240,-0.005393,0.111564,0.106414,0.001333,0.111443,0.005011,0.650,0.111723,0.138695,0.193695,0.111723,0.021752,10,1,1,1,
