frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.089537,1786591045.509135,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,90.1262,0.00000000,0.00000367,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.197177,1786591045.599298,2694,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,160.1342,0.00000000,0.00000000,1.57080007,-0.00000734,1.57079637,0.00000000,0.00000000,-0.00003408,0.00000000,-0.00006815,0.00000000,0.00000000
2,0.324844,1786591045.759456,2596,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,126.8376,0.00000000,-0.00160293,1.56941724,-0.00115543,1.57079637,0.00000000,0.00000000,-0.01255557,-0.01083154,-0.00899289,0.00000000,0.00000000
3,0.455510,1786591045.886319,2582,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869858,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.7228,0.00000000,-0.00820905,1.56258368,-0.00374139,1.57079637,-0.00000367,0.00000000,-0.05055737,-0.05229795,-0.01979064,0.00000000,-0.00002807
4,0.590442,1786591046.020067,2655,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.0534,0.00000000,-0.02262806,1.54814625,-0.00621364,1.57079637,0.00000000,0.00000000,-0.10686130,-0.10699782,-0.01832219,0.00000000,0.00002718
5,0.720899,1786591046.152147,2557,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.8387,0.00000000,-0.04358351,1.52679837,-0.00862720,1.57079637,0.00000000,0.00000000,-0.16063100,-0.16363916,-0.01850083,0.00000000,0.00000000
6,0.854923,1786591046.281011,2625,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.9053,0.00000000,-0.06993462,1.49717891,-0.01117648,1.57079637,0.00000000,0.00000000,-0.19661430,-0.22100047,-0.01902101,0.00000000,0.00000000
7,0.979987,1786591046.411941,2563,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.2055,0.00000000,-0.09524768,1.46469867,-0.01343232,1.57079637,0.00000000,0.00000000,-0.20240157,-0.25970991,-0.01803752,0.00000000,0.00000000
8,1.112991,1786591046.540172,2520,50000,1,0,0,0.333400,left_link,0,0.642611,-0.598416,0.335307,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.000000,0.000000,0.000000,0.000000,0.130539,1,0.036088,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.345200,,0,1.000000,SAFE,1,current,50000,158.3234,0.00000000,-0.12165748,1.42947817,-0.01586422,1.57079637,0.00000000,0.00000000,-0.19856363,-0.26480737,-0.01828440,0.00000000,0.00000000
9,1.266289,1786591046.698512,2624,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.2630,0.00000000,-0.15303013,1.39081728,-0.01872895,1.57079637,0.00000000,0.00000000,-0.20465174,-0.25219478,-0.01868736,0.00000000,0.00000000
10,1.397513,1786591046.826801,2582,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.0280,0.00000000,-0.17703004,1.36521804,-0.02108383,1.57079637,0.00000000,0.00000000,-0.18289289,-0.19508066,-0.01794548,0.00000000,0.00000000
11,1.528865,1786591046.957844,2600,50000,1,0,0,0.337652,left_link,0,0.635129,-0.601748,0.360718,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.056911,-0.008956,-0.054034,-0.015459,0.115650,2,0.038915,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.348761,,0,1.000000,SAFE,1,current,50000,166.2404,0.00000000,-0.19569664,1.34656978,-0.02365144,1.57079637,0.00000000,0.00000000,-0.14211037,-0.14197083,-0.01954749,0.00000000,0.00000000
12,1.692586,1786591047.124111,2579,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.1708,0.00000000,-0.20741597,1.33484674,-0.02652351,1.57079637,0.00000000,0.00000000,-0.07158129,-0.07160395,-0.01754250,0.00000000,0.00000000
13,1.828236,1786591047.254297,2498,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,123.9900,0.00000000,-0.21004596,1.33224607,-0.02843089,1.57079637,0.00000000,0.00000000,-0.01938814,-0.01917195,-0.01406103,0.00000000,0.00000000
