frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
64,8.440071,1,1,0.701340,-0.509362,0.374506,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.129547,0.145487,0.200487,0.129547,0.023171,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
66,8.720774,1,2,0.702429,-0.492539,0.365791,0.000000,0.069610,0.069610,0.027124,0.003994,0.061708,-0.031965,0.125965,0.146894,0.201894,0.125965,0.021653,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
67,8.866478,1,3,0.692490,-0.489754,0.367437,0.010422,0.053137,0.053137,0.079246,-0.020769,0.046012,-0.016587,0.126889,0.155671,0.210671,0.126889,0.027375,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
68,9.042225,1,4,0.697929,-0.484471,0.375936,0.000000,0.041980,0.041980,0.059646,-0.005691,0.041524,0.002386,0.119718,0.144729,0.199729,0.119718,0.026067,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
69,9.200927,1,5,0.696169,-0.473854,0.362207,0.013324,0.049907,0.049907,0.111896,-0.006804,0.046718,-0.016182,0.125636,0.152087,0.207087,0.125636,0.022724,0,0,0,0,"speed_ok,valid_streak_not_ready"
70,9.368445,1,6,0.695737,-0.460407,0.365366,0.024658,0.050221,0.050221,0.074089,-0.010239,0.049162,-0.000651,0.131300,0.160556,0.215556,0.131300,0.026756,0,0,0,0,"speed_ok,valid_streak_not_ready"
71,9.546249,1,7,0.691216,-0.435375,0.364007,0.040084,0.080312,0.080312,0.134985,-0.001878,0.080131,-0.005055,0.129975,0.160605,0.215605,0.129975,0.027403,1,1,1,0,valid_streak_not_ready
72,9.701790,1,8,0.695991,-0.439322,0.368163,0.043424,0.069091,0.069091,0.100892,-0.002920,0.068029,-0.011712,0.126589,0.153305,0.208305,0.126589,0.028495,2,1,1,1,
73,9.850005,1,9,0.695953,-0.393942,0.360619,0.069620,0.122589,0.122589,0.170621,-0.000332,0.122564,-0.002435,0.125685,0.168309,0.223309,0.125685,0.030824,3,1,1,1,
74,10.010306,1,10,0.696296,-0.418036,0.357067,0.061225,0.067021,0.067021,0.107403,0.000868,0.065766,-0.012881,0.129113,0.159052,0.214052,0.129113,0.041231,4,1,1,1,
75,10.163570,1,11,0.689835,-0.380933,0.368542,0.073467,0.088594,0.088594,0.101573,-0.002238,0.088260,0.007352,0.127326,0.154572,0.209572,0.127326,0.024341,5,1,1,1,
76,10.330544,1,12,0.700705,-0.352436,0.374933,0.086449,0.139676,0.139676,0.144242,0.007544,0.139051,0.010834,0.122876,0.159344,0.214344,0.122876,0.021568,6,1,1,1,
77,10.491480,1,13,0.693275,-0.313414,0.372557,0.106969,0.127324,0.127324,0.175623,-0.004185,0.125880,0.018661,0.123270,0.153630,0.208630,0.123270,0.028533,7,1,1,1,
