frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.092824,1786452710.639061,0,50000,0,0,0,,,,,,,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,,,,0,1.000000,,,,,99.2173,0.86983252,-0.42900157,1.02395570,-0.11782072,1.57078171,0.86982149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.204809,1786452710.738314,2584,50000,1,0,0,0.492759,upperArm_Link,0,0.644155,-0.583088,0.370655,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.000000,0.000000,0.000000,0.000000,0.132414,1,0.028702,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,,,,0,1.000000,,,,,156.2331,0.86983252,-0.42900157,1.02395570,-0.11782072,1.57078171,0.86982149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2,0.336897,1786452710.894560,2548,50000,1,0,0,0.491809,upperArm_Link,0,0.646726,-0.586335,0.365312,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.121843,0.067270,0.067923,-0.075544,0.139974,2,0.013535,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,,,,0,1.000000,,,,,139.8160,0.86983252,-0.42900157,1.02395570,-0.11782072,1.57078171,0.86982149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3,0.477993,1786452711.034390,2587,50000,1,1,0,0.497616,upperArm_Link,0,0.645091,-0.582035,0.372097,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.014998,0.002403,0.010098,0.010826,0.134294,3,0.028820,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,,,,0,1.000000,,,,,137.2466,0.86983252,-0.42900157,1.02395570,-0.11782072,1.57078171,0.86982149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4,0.618859,1786452711.171650,2589,50000,1,1,0,0.500401,upperArm_Link,0,0.648789,-0.585081,0.361413,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.026313,-0.001154,0.022163,-0.014138,0.132925,4,0.029794,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,,,,0,1.000000,,,,,140.8112,0.86983252,-0.42900157,1.02395570,-0.11782072,1.57078171,0.86982149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
5,0.754187,1786452711.312485,2574,50000,1,1,0,0.484206,upperArm_Link,0,0.646484,-0.584456,0.355244,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.023297,0.008964,0.011241,-0.018331,0.141073,5,0.026766,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,,,,0,1.000000,,,,,133.8128,0.86983252,-0.42900157,1.02395570,-0.11782072,1.57078171,0.86982149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
6,0.887227,1786452711.446311,2654,50000,1,1,0,0.505741,upperArm_Link,0,0.641671,-0.585154,0.374923,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.033156,-0.028569,-0.013612,0.009893,0.134784,6,0.023629,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,,,,0,1.000000,,,,,135.7635,0.86983252,-0.42900157,1.02395570,-0.11782072,1.57078171,0.86982149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7,1.025604,1786452711.582088,2515,50000,1,1,0,0.496531,upperArm_Link,0,0.644689,-0.588001,0.366123,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.019931,-0.002343,0.005570,-0.018993,0.138831,7,0.023319,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,,,,0,1.000000,,,,,130.6971,0.86983252,-0.42900157,1.02395570,-0.11782072,1.57077789,0.86982149,0.00000000,0.00000000,0.00000000,0.00000000,-0.00002757,0.00000000
8,1.156860,1786452711.712797,2628,50000,1,1,0,0.501804,upperArm_Link,0,0.639005,-0.586397,0.378169,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.028021,-0.014070,-0.024186,-0.001512,0.135450,8,0.026271,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,,,,0,1.000000,,,,,135.9969,0.86983252,-0.42900157,1.02395570,-0.11782072,1.57078171,0.86982149,0.00000000,0.00000000,0.00000000,0.00000000,0.00002906,0.00000000
9,1.289255,1786452711.848806,2562,50000,1,1,0,0.501041,upperArm_Link,0,0.649741,-0.587190,0.363868,,,,,dynamic_track_audit_only,RUNNING,1,0,0,0,0.000000,,,,0.000000,0,,0.010028,-0.001726,0.009868,-0.000462,0.138866,9,0.022128,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,,,,0,1.000000,,,,,135.1158,0.86983252,-0.42900157,1.02395570,-0.11782072,1.57078171,0.86982149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
